,year,artist,track,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
144,1980,Leo Sayer,More Than I Can Say - Remastered,3RJ81z1sPLeWEFuCfGaCLC,47,0.728,0.511,10,-11.178,1,0.0233,0.198,0.00052,0.322,0.714,96.406,220533,4
145,1980,Stevie Wonder,Happy Birthday,01lewSOj9ZaXplh9TpNKL4,60,0.779,0.571,1,-15.327,1,0.0427,0.00511,1.16e-05,0.0532,0.96,116.197,357027,4
146,1980,Raffi,Thanks A Lot,5aYW8IeGYoZgd8gaM52AUH,48,0.705,0.0958,1,-18.361,0,0.0344,0.929,0.00191,0.101,0.37,110.817,147160,4
147,1980,Siouxsie and the Banshees,Happy House,09LikVa6VgPYcsChqn1N0U,54,0.543,0.705,7,-8.062,1,0.0465,0.0111,0.188,0.237,0.334,119.252,231707,4
148,1980,The Rolling Stones,She's So Cold - Remastered,6l9gVPHFaUfigHEiWqSh45,55,0.756,0.843,0,-5.315,1,0.0476,0.4,0.0104,0.0654,0.841,139.51,253507,4
149,1980,The Babys,Back on My Feet Again,2Qy1PMD1NksqykcMqcJS0O,48,0.52,0.678,9,-6.811,1,0.0355,0.0811,0,0.118,0.503,121.848,198733,4
150,1980,Stevie Wonder,Master Blaster (Jammin'),5EAgXGJ8Kw5QAfhQkZXYqT,61,0.877,0.422,10,-14.933,0,0.0546,0.04,0.000406,0.182,0.97,131.103,307933,4
151,1980,The Cramps,I Was A Teenage Werewolf - Remastered,3sEQf5AuiphddGXRIWBcO9,53,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0466,0.321,0.49,114.537,183867,4
152,1980,The Alan Parsons Project,Games People Play,2gQsUHVFY4tpXc3AFU2mcS,55,0.721,0.69,11,-10.533,0,0.0339,0.189,4.14e-06,0.138,0.684,132.019,263107,4
153,1980,John Lennon,Woman - Remastered 2010,1BrbXIJ7b161oQ0PfC0K32,61,0.588,0.656,3,-6.373,1,0.0224,0.378,0.00227,0.042,0.746,79.701,212933,4
154,1980,Olivia Newton-John,Xanadu,4zdspHPxpExPiU8RolxBUH,48,0.652,0.654,6,-7.679,1,0.0275,0.186,0,0.162,0.708,127.555,208507,4
155,1980,The Clash,Police On My Back - Remastered,3lILuFinx7CFaYXJ6FWz54,53,0.554,0.855,7,-6.711,1,0.0407,0.000625,5.16e-06,0.327,0.898,146.04,196920,4
156,1980,Miguel Ríos,Santa Lucia - Remastered 2005,5bycn7SuJzYnxte0W54mNX,65,0.545,0.682,6,-5.931,1,0.0289,0.213,0,0.147,0.713,102.703,224827,4
157,1980,John Lennon,Watching The Wheels - Remastered 2010,4fKhRRYn7F5shZItjJkPJU,56,0.607,0.612,0,-8.666,1,0.0523,0.408,5.2e-06,0.32,0.272,82.933,239933,4
158,1980,Alabama,Roll On (Eighteen Wheeler),7Fhgor5m0lekhS0jw4jklT,48,0.627,0.664,5,-9.035,1,0.0527,0.325,0,0.653,0.669,131.983,264973,4
159,1980,Murray Head,One Night in Bangkok,6erBowZaW6Ur3vNOWhS2zM,57,0.892,0.578,10,-5.025,1,0.15,0.112,0.000315,0.0897,0.621,108.703,236067,4
160,1980,John Williams,Star Wars (Main Theme),7a9UUo3zfID7Ik2fTQjRLi,52,0.177,0.295,5,-14.581,1,0.061,0.39,0.591,0.0684,0.0825,83.409,346933,4
161,1980,Los Baron De Apodaca,Cuando Nadie Te Quiera,4cqK9ZrhqmpTuL1HcMRIhJ,56,0.672,0.485,5,-6.148,1,0.0333,0.316,0,0.107,0.739,102.76,200213,4
162,1980,Talking Heads,Crosseyed and Painless - 2005 Remaster,0yhwdmbgkKdE1plV8xWdrd,50,0.723,0.818,7,-5.946,1,0.0366,0.138,0.748,0.218,0.894,135.122,285613,4
163,1980,Alabama,Angels Among Us,77FGTjA70Tvo3WTdsBSAUJ,47,0.559,0.304,8,-10.922,1,0.029,0.936,1.09e-06,0.139,0.34,137.724,247533,4
164,1980,Miguel Bosé,Te Amaré,3PFyeq4aBtLfShPJ9oiK4p,61,0.452,0.302,3,-17.023,1,0.0355,0.0663,0,0.116,0.381,149.163,211733,4
165,1980,The Jam,That's Entertainment,7MH7TkjQ4RA1vG454dciw0,60,0.567,0.653,0,-11.524,0,0.0336,0.211,0.000489,0.0639,0.78,142.218,212787,4
166,1980,Alabama,Forty Hour Week (For a Livin'),7znOzcWy38z63lIcKOQBd4,47,0.658,0.508,4,-9.838,1,0.0547,0.212,0,0.115,0.425,85.29,202480,4
167,1980,Talking Heads,Born Under Punches (The Heat Goes On) - 2005 Remaster,4eBCTzBsSjYgrLH5clQf2x,51,0.734,0.859,7,-7.237,0,0.0922,0.215,0.343,0.0823,0.908,112.941,349280,4
168,1980,The Clash,The Magnificent Seven - Remastered,3Ro71R8Vpy166E2PuQDSc8,55,0.799,0.789,0,-8.208,1,0.0395,0.0595,0,0.0338,0.831,116.083,333520,4
169,1980,Bob Marley & The Wailers,Bad Card,2Zw5FtdFtvKWg4h44GOv3R,56,0.913,0.462,0,-8.361,1,0.059,0.233,8.33e-06,0.0888,0.979,110.191,170293,4
170,1980,Raffi,Oats and Beans and Barley,1S6fpsshPEcyrcQ1LgHOBR,46,0.681,0.202,4,-13.069,1,0.0742,0.698,0,0.208,0.966,121.304,85133,3
171,1980,Deep Purple,Hush - 1998 Remix,4sTUkIe8cha0RCcTKvfc2J,46,0.587,0.614,10,-10.045,1,0.0394,0.00382,0.147,0.0459,0.209,108.433,253493,4
172,1980,Donna Summer,Hot Stuff - Single Version,2KNCPZQDalFIK3zZXlp6fd,59,0.817,0.697,0,-12.445,1,0.0323,0.00494,0.0254,0.064,0.967,120.954,225667,4
173,1980,Peter Gabriel,Games Without Frontiers,4TVnzZW8dIPjMjg5e8gKhH,45,0.738,0.717,6,-9.623,1,0.0545,0.326,3.79e-05,0.133,0.915,95.949,246973,4
174,1980,Juan Gabriel,El Noa Noa,2vfJS6gcbDia3SeM6VH0Id,57,0.542,0.69,7,-14.889,1,0.0311,0.162,0.346,0.0809,0.908,156.641,261840,4
175,1980,The Stylistics,Hurry Up This Way Again,7fAe2PjWPfVdEur3xUCcvt,47,0.765,0.572,9,-9.14,0,0.0508,0.279,0.000416,0.0669,0.801,149.829,353680,4
176,1980,Juan Gabriel,Yo No Nací para Amar,5dzyCRgh6GpLg4bUnYWgGI,59,0.416,0.284,4,-16.886,0,0.0452,0.656,0.0788,0.183,0.221,90.842,270827,4
177,1980,The Vapors,Turning Japanese - Non Stop Edit,1MANhf0nwr6gFwsRJMeDbr,51,0.503,0.908,0,-5.845,1,0.0641,0.0273,7.88e-05,0.396,0.92,179.929,224107,4
178,1980,Steely Dan,Babylon Sisters,1YNhmLrfv9fOyv7ClZ0Gre,49,0.664,0.423,10,-10.367,1,0.0591,0.302,0.00304,0.0731,0.533,61.064,348333,4
179,1980,The Rolling Stones,Emotional Rescue - Remastered 2009,5IATbFZds3cbOx8YxuMuko,53,0.678,0.621,5,-5.478,1,0.0623,0.111,0.0973,0.0394,0.776,113.389,339400,4
180,1980,"Hank Williams, Jr.",Kaw-Liga,29WXCGyb4nYzFu5gnKwU8T,45,0.744,0.755,11,-10.706,0,0.0481,0.365,0.0159,0.0706,0.72,105.169,264600,4
181,1980,Queen,Play The Game - Remastered 2011,4b0mX1GtrQLiUW9jpb6Xcx,46,0.382,0.698,5,-5.772,1,0.0321,0.337,0,0.126,0.277,78.5,212533,4
182,1980,Ramones,"Baby, I Love You",29imR7dda5XqwPRFmby7HS,58,0.735,0.653,8,-5.533,1,0.0269,0.202,0.000307,0.0802,0.93,107.779,224560,4
183,1980,Loverboy,The Kid Is Hot Tonite,7rOLhbPgZtlghYVXmKRDgh,47,0.567,0.697,11,-12.855,0,0.0405,0.0286,7.05e-05,0.106,0.696,142.559,268960,4
184,1980,Daryl Hall & John Oates,You've Lost That Lovin' Feeling,0j3QN4uiMdf8gI12JATZ9B,48,0.742,0.322,2,-12.873,1,0.0375,0.217,2.67e-06,0.0731,0.814,93.152,276307,4
185,1980,Ramones,Rock 'n' Roll High School - 2002 Remaster,4FzPIalyruWIiefI91qe4B,55,0.499,0.87,0,-4.431,1,0.126,0.0183,0,0.0512,0.893,188.853,137400,4
186,1980,Dire Straits,Skateaway,7dRrGFypClyo0iNxSyxpnD,44,0.523,0.707,7,-12.19,1,0.0318,0.119,0.00409,0.0794,0.609,116.196,378960,4
187,1980,Bunny Wailer,Mellow Mood,6r9KZ2g5dXZXXLF6vOHnet,52,0.73,0.561,0,-12.851,1,0.203,0.0361,0.0473,0.0493,0.691,80.892,231733,4
188,1980,Van Halen,Take Your Whiskey Home - 2015 Remaster,0ial9SvyJt9ksxlxL4sj9b,47,0.593,0.785,8,-6.081,0,0.0492,0.0533,1.44e-05,0.0777,0.701,100.129,189693,4
189,1980,The Jim Carroll Band,People Who Died,5mcaY65WhtzFk1TFRGY6kY,49,0.315,0.628,5,-11.904,0,0.0725,0.0893,0.000663,0.109,0.931,190.668,299640,4
190,1980,The Blues Brothers,Everybody Needs Somebody to Love,1CtKHwDqsH3ctcCCI18N0g,62,0.492,0.928,5,-4.037,1,0.071,0.61,0.00259,0.368,0.92,194.078,203453,4
191,1980,Slave,Watching You,5nNGWT6o8meSgBjLGMMOgL,46,0.802,0.507,7,-12.455,1,0.065,0.0438,0,0.0767,0.886,110.694,282373,4
192,1980,Alabama,Feels So Right,3ZQ7bFBquNdzelPHbzwJd6,46,0.546,0.338,10,-13.361,1,0.0233,0.522,0.000436,0.0866,0.346,90.247,215787,4
193,1980,The Police,Canary In A Coalmine,7A4rW6quroPut2I6OsCys9,50,0.811,0.767,11,-9.14,0,0.0342,0.0507,0.0138,0.0802,0.964,143.891,146667,4
194,1980,Jackson Browne,Boulevard,6oO4MqRSMxIDFqX1OQnVAz,46,0.541,0.855,9,-7.058,1,0.0625,0.339,1.8e-06,0.0821,0.82,141.142,200800,4
195,1980,The Clash,Charlie Don't Surf - Remastered,5T4j3Uv33fQO7tsR2lMl4y,50,0.51,0.595,2,-11.023,1,0.0383,0.0964,0.0186,0.338,0.632,131.762,294093,4
196,1980,AC/DC,Givin the Dog a Bone,6rAy2MsMUabbqu2VygrblP,53,0.525,0.975,2,-4.372,1,0.0572,0.0704,2.22e-05,0.231,0.736,132.686,211760,4
197,1980,Split Enz,I Got You,3KOPorZiKeW6gFeIViqMoq,49,0.675,0.494,2,-11.794,1,0.0373,0.0405,6.99e-05,0.0736,0.829,125.736,209467,4
198,1980,Neil Diamond,America,5mY04rUWixYG9amFzMJDhI,48,0.548,0.488,0,-14.834,1,0.0318,0.00974,0.000205,0.187,0.269,126.446,257600,4
199,1980,Iron Maiden,Phantom of the Opera - 2015 Remaster,5dtdDxI45qW6GRr2YyC0mX,44,0.319,0.952,4,-5.315,0,0.0723,6.28e-05,0.154,0.918,0.228,109.275,441467,4
200,1981,Journey,Don't Stop Believin',4bHsxqR3GMrXTxEPLuK5ue,81,0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,250987,4
201,1981,Rick Springfield,Jessie's Girl,5RsUlxLto4NZbhJpqJbHfN,70,0.727,0.834,2,-5.851,1,0.0496,0.165,0,0.105,0.816,131.7,194120,4
202,1981,"Earth, Wind & Fire",Let's Groove,3koCCeSaVUyrRo3N2gHrd8,75,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,339320,4
203,1981,Rush,Tom Sawyer,3QZ7uX97s82HFYSmQUAN1D,70,0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,276880,4
204,1981,Soft Cell,Tainted Love,0cGG2EouYCEEC3xfa0tDFV,78,0.5,0.501,0,-8.284,0,0.0376,0.462,0,0.26,0.623,144.438,153800,4
205,1981,Joan Jett & the Blackhearts,I Love Rock 'N Roll,2Cdvbe2G4hZsnhNMKyGrie,76,0.535,0.716,4,-5.025,1,0.0431,0.326,0,0.659,0.901,94.379,175173,4
206,1981,Phil Collins,In The Air Tonight - 2015 Remastered,18AXbzPzBS8Y3AkgSxzJPb,76,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,336453,4
207,1981,The Rolling Stones,Start Me Up - Remastered 2009,7HKez549fwJQDzx3zLjHKC,76,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,213067,4
208,1981,The J. Geils Band,Centerfold,1ynmMEK1fkyiZ6Z6F3ThEt,70,0.653,0.677,0,-12.244,1,0.0396,0.249,0,0.403,0.888,114.37,216533,4
209,1981,The Police,Every Little Thing She Does Is Magic,44aTAUBF0g6sMkMNE8I5kd,74,0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,260573,4
210,1981,Foreigner,Juke Box Hero,00qOE7OjRl0BpYiCiweZB2,68,0.357,0.653,9,-5.554,1,0.0654,0.0828,0,0.0844,0.522,176.647,259800,4
211,1981,The Human League,Don't You Want Me,3L7RtEcu1Hw3OXrpnthngx,75,0.731,0.738,9,-8.125,0,0.0377,0.184,0,0.214,0.958,117.656,236920,4
212,1981,The Cramps,Goo Goo Muck,3EEd6ldsPat620GVYMEhOP,75,0.582,0.767,4,-11.38,0,0.0297,0.288,0.0789,0.0606,0.736,141.683,186038,4
213,1981,Billy Squier,The Stroke - Remastered 2010,52KvuGmgcgRdrLMXOtda0E,67,0.67,0.591,7,-6.012,1,0.0646,0.62,0,0.373,0.8,91.439,217613,4
214,1981,Men At Work,Down Under,3ZZq9396zv8pcn5GYVhxUi,73,0.739,0.459,11,-14.42,0,0.0294,0.129,0.0194,0.0474,0.892,107.115,222320,4
215,1981,Stevie Nicks,Edge of Seventeen - 2016 Remaster,7L3b6iaVhDVjfo52Hbvh9Z,70,0.591,0.804,0,-7.299,1,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,329413,4
216,1981,Rick James,Super Freak,2dCmGcEOQrMQhMMS8Vj7Ca,71,0.838,0.794,9,-8.245,0,0.0531,0.22,0,0.0575,0.962,132.446,205467,4
217,1981,Luther Vandross,Never Too Much,3nFJbZCHP4d9vduKjJLdBL,71,0.734,0.586,2,-11.866,1,0.129,0.125,0,0.0367,0.762,109.933,230467,4
218,1981,Blue Öyster Cult,Burnin' for You,3fkPMWQ6cBNBLuFcPyMS8s,66,0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,271000,4
219,1981,"Hank Williams, Jr.",A Country Boy Can Survive,77dcKrzRUI02XjHd2okARp,64,0.688,0.459,7,-9.353,1,0.0365,0.144,0,0.0816,0.493,75.184,255000,4
220,1981,Journey,Open Arms,2w4EpqGasrz9qdTwocx54t,69,0.405,0.21,2,-13.214,1,0.0279,0.584,0,0.139,0.174,100.577,202173,3
221,1981,Loverboy,Working for the Weekend,35k31HZI4z9PbBOioaI4dZ,66,0.515,0.766,7,-12.768,1,0.0343,0.0249,0.00103,0.455,0.774,146.911,221000,4
222,1981,Rush,Limelight,0K6yUnIKNsFtfIpTgGtcHm,65,0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18,259840,4
223,1981,Billy Squier,Lonely Is The Night - Remastered 2010,28eg5bkYvIHT7HPmzZFwLN,64,0.347,0.803,9,-4.923,1,0.0416,0.209,4.36e-06,0.116,0.672,85.362,281453,4
224,1981,Kim Carnes,Bette Davis Eyes,0odIT9B9BvOCnXfS0e4lB5,76,0.675,0.649,5,-10.271,1,0.0319,0.0204,0,0.0959,0.596,116.624,228000,4
225,1981,Daryl Hall & John Oates,Private Eyes,5HQ639Z3ms3hnZx0KfWnkp,65,0.85,0.938,9,-6.889,0,0.0415,0.409,0.000346,0.0582,0.84,120.826,217200,4
226,1981,Journey,Stone in Love,4cgSBnNzOo9rhwzUczB7HI,63,0.488,0.871,7,-9.447,1,0.0781,0.00472,0.000776,0.676,0.518,118.986,265560,4
227,1981,Foreigner,Waiting for a Girl like You,2OgVsp77En2nju8pnCieVU,70,0.33,0.469,10,-9.286,0,0.0335,0.31,2.3e-06,0.0402,0.433,201.327,292067,4
228,1981,Journey,Who's Crying Now,5IK2FtuC0qmHHam9sWFxUI,63,0.57,0.554,9,-9.732,0,0.0288,0.0548,0,0.139,0.372,122.135,300147,4
229,1981,Mötley Crüe,Live Wire,4Z69VxUgbZyMX7uN6Xg0q9,66,0.411,0.904,7,-6.652,0,0.063,9.37e-05,7.57e-06,0.565,0.679,112.24,194587,4
230,1981,Joan Jett & the Blackhearts,Bad Reputation,7pu8AhGUxHZSCWTkQ2eb5M,67,0.378,0.974,6,-4.055,1,0.194,0.00192,0.0139,0.0588,0.824,203.715,169187,4
231,1981,Tommy Tutone,867-5309 / Jenny,6iX1f3r7oUJnMbGgQ2gx1j,61,0.584,0.708,5,-10.039,1,0.0593,0.0264,0.00364,0.112,0.564,137.657,226200,4
232,1981,Rick James,Give It To Me Baby,13v3siPyvy5TTEZYmGPPse,63,0.706,0.727,11,-8.714,1,0.0456,0.114,7.7e-05,0.174,0.965,119.55,248133,4
233,1981,Daryl Hall & John Oates,I Can't Go for That (No Can Do),41dDygR3r7e926oGUXfrLt,65,0.889,0.441,0,-9.506,0,0.0379,0.0405,0.000788,0.038,0.963,110.565,307307,4
234,1981,Billy Squier,My Kinda Lover - Remastered 2010,6g14FUj5zU9FDRwBi963vS,61,0.534,0.461,9,-6.603,0,0.0361,0.468,6.43e-05,0.036,0.783,95.105,213533,4
235,1981,Men At Work,Who Can It Be Now?,5rfJ2Bq2PEL8yBjZLzouEu,69,0.805,0.479,4,-14.734,1,0.0436,0.0627,0.000143,0.104,0.962,128.411,201293,4
236,1981,AC/DC,For Those About to Rock (We Salute You),17lu4tymfnhmcIDlzBbtAb,65,0.37,0.919,4,-5.721,1,0.102,0.000376,0.419,0.49,0.471,134.021,344240,4
237,1981,The Go-Go's,Our Lips Are Sealed - Single Version,1GVnAD8Iz45rux6EC657Yv,62,0.608,0.864,8,-7.101,1,0.0522,0.0444,2.95e-06,0.0341,0.947,131.208,167960,4
238,1981,Depeche Mode,Just Can't Get Enough - 2006 Remaster,0xuXRQJfxmdP6gvfDe2Z4L,63,0.765,0.766,0,-9.374,1,0.0348,0.41,0.052,0.177,0.923,128.177,222760,4
239,1981,Christopher Cross,Arthur's Theme (Best That You Can Do),5fnOrhQ4KgT5irGCjIccGH,71,0.526,0.515,9,-11.169,1,0.0389,0.169,0.000816,0.181,0.518,136.543,234493,4
240,1981,"Hank Williams, Jr.",Weatherman,0XqB5gOpCdI9vV3MhKQyyX,59,0.7,0.386,9,-15.559,1,0.0311,0.152,0.000474,0.0878,0.363,118.637,219733,4
241,1981,Soft Cell,Tainted Love,58E1XVmZTODC67YNjneuXM,59,0.542,0.45,7,-9.931,0,0.0361,0.558,6.43e-06,0.579,0.626,144.437,153840,4
242,1981,Kim Wilde,Kids In America,1YGZyfvdgZxzipWoWYVKxi,68,0.557,0.782,4,-3.899,1,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,205533,4
243,1981,The Go-Go's,We Got The Beat,5kz9GDBTX846OXwqWoyKzF,61,0.587,0.994,2,-5.61,1,0.045,0.155,0.0734,0.0319,0.481,151.941,153133,4
244,1981,Blondie,Heart Of Glass - Special Mix,0a4agFmqHXxcZl1nho1BxM,69,0.694,0.577,4,-14.63,1,0.0308,0.015,0.00836,0.0853,0.845,114.478,275733,4
245,1981,Conway Twitty,Tight Fittin' Jeans,5sRLBlFHRFk3LerdiGs4Z6,59,0.731,0.491,5,-13.951,1,0.0344,0.139,2.17e-06,0.0786,0.891,102.211,171067,4
246,1981,Van Halen,Unchained - 2015 Remaster,6fHS0zmDdDKktklfaqojaF,60,0.528,0.875,1,-5.912,1,0.0436,0.0145,0,0.138,0.479,136.83,209206,4
247,1981,Tom Tom Club,Genius of Love,6UBQONiLH8kNmmB8UrV2Ef,57,0.921,0.529,2,-11.974,1,0.0851,0.0845,0.000779,0.0478,0.724,102.941,334360,4
248,1981,Stevie Nicks,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,66LhCsc06aTa2Ig7iYPDSP,60,0.631,0.597,4,-7.382,0,0.026,0.379,0.00273,0.146,0.665,107.26,244440,4
249,1981,Carl Carlton,"She's A Bad Mama Jama (She's Built, She's Stacked) - Single Version",2R0zbd80CqwoB0ORDCqDoK,59,0.902,0.551,9,-6.267,0,0.0703,0.15,1.95e-06,0.0459,0.776,114.258,235933,4
250,1981,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Aria",5bu9A6uphPWg39RC3ZKeku,64,0.454,0.0139,4,-29.966,0,0.0514,0.995,0.943,0.0736,0.244,130.253,184853,4
251,1981,Merle Haggard,Pancho and Lefty,2hckAvL66faAcR0Fk64hj6,58,0.693,0.454,2,-12.44,1,0.0332,0.796,0.000154,0.143,0.54,122.641,287627,4
252,1981,The Oak Ridge Boys,Elvira,0mG66FLhO0iZ6XCAGdjpax,57,0.825,0.285,8,-17.491,1,0.0326,0.188,0.00131,0.0539,0.86,126.946,225627,4
253,1981,Styx,Too Much Time On My Hands,4hWUOIDHda9XOb1zDchftP,57,0.799,0.404,11,-13.597,0,0.0461,0.11,0,0.387,0.893,131.012,271267,4
254,1981,ABBA,Slipping Through My Fingers,6TvxPS4fj4LUdjw2es4g21,69,0.475,0.26,5,-15.997,1,0.0322,0.796,0.0016,0.109,0.339,137.212,233720,4
255,1981,Tom Petty and the Heartbreakers,The Waiting,4ZA0EXmjnZIYguEMf0Mc88,57,0.565,0.923,2,-4.535,1,0.0316,0.0357,0,0.354,0.722,119.971,238493,4
256,1981,Squeeze,Tempted,5r2z0FHOoFI06GZEVGDjzM,59,0.729,0.356,6,-13.743,0,0.0347,0.0916,0.0905,0.052,0.392,95.026,240333,4
257,1981,Duran Duran,Girls on Film - 2010 Remaster,4EFkvOhgAmlHEfDfvfSoh5,62,0.725,0.859,7,-6.208,1,0.0636,0.0173,0.0137,0.048,0.53,131.697,212853,4
258,1981,Foreigner,Urgent,08onVqQ8YicJ98Ycm1qoLf,61,0.855,0.803,4,-5.849,0,0.0316,0.342,0.00732,0.0841,0.962,114.867,271200,4
259,1981,Red Rider,Lunatic Fringe,4rAnSE0E0f33unxXsQa5Fr,57,0.487,0.464,4,-13.494,1,0.0353,0.105,0.00017,0.0767,0.214,97.53,263067,4
260,1981,Joe Walsh,A Life of Illusion,19P4fwkPhE6yVAXApFWDoF,57,0.692,0.613,2,-10.735,1,0.0282,0.0407,0.0652,0.094,0.93,120.901,210533,4
261,1981,Siouxsie and the Banshees,Spellbound,5Ng6UbryNd3eds2zQk9MUf,62,0.415,0.853,7,-11.098,1,0.038,0.0107,0.000499,0.536,0.302,148.494,197013,4
262,1981,Mötley Crüe,Take Me To The Top,6F7VPRyOTXYvEMUSaCq2n6,61,0.256,0.814,3,-6.578,1,0.0471,3.79e-06,0.206,0.122,0.549,169.599,223533,4
263,1981,Merle Haggard,Big City,7MYCBhcWtRSJ7YXTfIHlI8,57,0.707,0.401,4,-14.222,1,0.0533,0.275,0.000296,0.201,0.602,136.188,179333,4
264,1981,Jeanette,El Muchacho de los Ojos Tristes,41JBXtssxYuLMyiBwwlnY6,62,0.689,0.408,9,-11.779,1,0.0304,0.47,3.06e-06,0.253,0.866,112.911,207147,4
265,1981,The Stranglers,Golden Brown,2AX5E86cn9n2dgioZEjirI,69,0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,206760,3
266,1981,Ronnie Milsap,I Wouldn't Have Missed It For The World,7sNKhnl4MZnHdMzvmC4jG5,56,0.663,0.511,7,-10.843,1,0.0259,0.0637,1.09e-06,0.101,0.579,114.003,217827,4
267,1981,Kool & The Gang,Get Down On It,4Cv6ongCvJy9JfSkWVnb5D,63,0.847,0.389,9,-15.362,0,0.0569,0.0753,1.2e-05,0.0471,0.968,111.52,293667,4
268,1981,Ronnie Milsap,(There's) No Gettin' Over Me,2bRnP6FjtlASGsDtcgRVuI,55,0.595,0.447,1,-10.342,0,0.0323,0.627,0.000586,0.3,0.787,200.528,199680,4
269,1981,Def Leppard,Bringin' On The Heartbreak,7iEVmnzJr1V7duYKPWplzp,58,0.329,0.676,9,-9.036,0,0.0324,0.0366,0,0.18,0.529,78.217,273733,4
270,1981,Generation X,Dancing with Myself,1lEhKudlkpBsh6S7JyvvHs,58,0.387,0.947,4,-3.141,1,0.0697,4.65e-05,0.612,0.662,0.834,176.371,228080,4
271,1981,泰葉,Fly-day Chinatown,2uXlHiOE4o5xHOCiob8DKn,63,0.752,0.803,11,-4.72,0,0.0337,0.324,2.66e-06,0.203,0.669,123.17,208493,4
272,1981,Stevie Nicks,Leather and Lace - 2016 Remaster,7kXM2obnaUVl014k00cdhF,56,0.49,0.432,3,-9.327,1,0.0298,0.639,0,0.104,0.367,153.753,225573,4
273,1981,"Hank Williams, Jr.",All My Rowdy Friends (Have Settled Down),2F5lTjxNzxoVP0jRxLSN9Z,54,0.711,0.542,0,-10.319,1,0.0287,0.23,5.2e-06,0.28,0.813,127.002,240373,4
274,1981,George Benson,Give Me the Night,62GYoGszQfROZswLee6W3O,65,0.85,0.466,1,-15.673,1,0.0555,0.314,0.0234,0.129,0.86,109.936,222627,4
275,1981,Ozzy Osbourne,Flying High Again,3VPcxdwwo9TcjAOYZa5ZrP,55,0.315,0.938,1,-6.264,1,0.086,0.00499,5.6e-05,0.19,0.527,125.277,284107,4
276,1981,Ozzy Osbourne,Over the Mountain,0i1RTnH2Lj5gTDRU5wtyT2,55,0.493,0.866,0,-5.665,1,0.0976,0.00178,2.23e-05,0.0775,0.489,131.06,271520,4
277,1981,Billy Squier,In The Dark - Remastered 2010,2dgjjOdz8qnGXLos9xbNNV,53,0.54,0.83,4,-4.997,0,0.0348,0.151,2.8e-06,0.589,0.553,112.469,250067,4
278,1981,Don Williams,"Lord, I Hope This Day Is Good - Single Version",7ySh3j4kcq2mtxfjshPJSG,56,0.526,0.388,2,-17.983,1,0.029,0.252,0.00137,0.114,0.702,173.82,249907,4
279,1981,Juan Gabriel,Caray,3SPqDiyU1dKcWfBBWpPEC3,64,0.506,0.485,2,-12.083,1,0.04,0.673,0,0.152,0.957,207.081,229040,4
280,1981,Juan Gabriel,La Farsante,1o0tPc9qFFFuGK4ka2IkCp,64,0.512,0.286,2,-11.757,1,0.0664,0.7,0,0.0615,0.894,97.724,175400,4
281,1981,Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",6s2wpWPFPAgKg2LXxi1Oee,57,0.357,0.668,0,-8.444,1,0.0479,0.362,1.37e-06,0.727,0.407,139.986,267600,4
282,1981,Gloria Gaynor,I Will Survive - 1981 Re-recording,7DD1ojeTUwnW65g5QuZw7X,63,0.668,0.678,9,-10.317,0,0.056,0.00293,0,0.265,0.657,120.029,261173,4
283,1981,Agent Orange,Bloodstains - Original Version,5E47rKJbS74jyLZaSgb0kS,55,0.494,0.923,10,-7.69,0,0.182,0.0962,0,0.128,0.577,176.216,113240,4
284,1981,Olivia Newton-John,Physical - Remastered 2021,4gitetlGHZ9LfuJhwUhEhF,61,0.84,0.728,4,-8.473,0,0.0436,0.127,0.00114,0.114,0.74,124.066,225993,4
285,1981,Amanda Miguel,Así No Te Amará Jamás,0hTao6s03MkTStWfxAmnGk,68,0.658,0.843,3,-4.158,0,0.0583,0.538,0,0.0669,0.547,130.697,171487,4
286,1981,A Flock Of Seagulls,Space Age Love Song,7zSAI7Ae6DPVepN8MksKVZ,55,0.447,0.744,2,-4.613,1,0.0311,3.62e-05,0.106,0.21,0.552,139.959,226693,4
